trip_id,driver_id,customer_id,pickup_datetime,dropoff_datetime,pickup_location_id,dropoff_location_id,city,distance_km,duration_minutes,vehicle_type,fare_amount,tip_amount,surge_multiplier,payment_type,status,hour_of_day,day_of_week,month_name,month_num,year,is_weekend,time_of_day
T005115,D0344,C01603,2023-02-22 15:11:36,2023-02-22 15:22:36,L002,L005,New York,7.74,11.0,Economy,11.79,0,1.0,Card,Completed,15,Wednesday,February,2,2023,No,Afternoon
T005116,D0313,C00561,2023-04-14 22:39:05,2023-04-14 23:22:05,L004,L003,New York,0,0,XL,0,0,0,Card,Cancelled,22,Friday,April,4,2023,No,Night
T005117,D0454,C01101,2023-11-10 19:45:16,2023-11-10 20:20:28,L002,L006,New York,10.99,35.2,Economy,15.69,0,1.0,Card,Completed,19,Friday,November,11,2023,No,Evening
T005118,D0393,C01255,2023-09-22 05:31:24,2023-09-22 05:56:00,L023,L024,Houston,12.64,24.6,Premium,36.6,6.91,1.0,Card,Completed,5,Friday,September,9,2023,No,Night
T005119,D0405,C02340,2023-10-22 17:39:25,2023-10-22 18:26:37,L024,L021,Houston,15.64,47.2,SUV,42.34,0,1.2,Cash,Completed,17,Sunday,October,10,2023,Yes,Evening
T005120,D0352,C02991,2023-05-29 16:09:00,2023-05-29 16:30:18,L028,L029,Phoenix,0,0,SUV,0,0,0,Card,Cancelled,16,Monday,May,5,2023,No,Afternoon
T005121,D0158,C01864,2023-07-16 18:08:19,2023-07-16 18:36:37,L007,L006,New York,10.55,28.3,Economy,15.16,3.24,1.0,Card,Completed,18,Sunday,July,7,2023,Yes,Evening
T005122,D0293,C00503,2024-12-23 17:26:12,2024-12-23 18:11:36,L001,L006,New York,16.22,45.4,XL,49.04,11.41,1.5,Card,Completed,17,Monday,December,12,2024,No,Evening
T005123,D0241,C01419,2023-07-21 17:27:21,2023-07-21 18:28:39,L012,L009,Los Angeles,21.21,61.3,XL,41.68,0,1.0,Corporate,Completed,17,Friday,July,7,2023,No,Evening
T005124,D0251,C02489,2023-09-18 11:03:03,2023-09-18 11:28:27,L011,L013,Los Angeles,0,0,SUV,0,0,0,Card,Cancelled,11,Monday,September,9,2023,No,Morning
T005125,D0100,C02817,2024-05-28 17:07:48,2024-05-28 17:15:30,L030,L027,Phoenix,1.96,7.7,Bike,2.18,0,1.0,Cash,Completed,17,Tuesday,May,5,2024,No,Evening
T005126,D0124,C02283,2023-01-13 08:06:05,2023-01-13 08:39:59,L017,L016,Chicago,11.45,33.9,Premium,60.52,12.64,1.8,Wallet,Completed,8,Friday,January,1,2023,No,Morning
T005127,D0097,C01712,2024-12-01 11:37:43,2024-12-01 11:58:13,L030,L028,Phoenix,8.87,20.5,Economy,13.14,3.07,1.0,Wallet,Completed,11,Sunday,December,12,2024,Yes,Morning
T005128,D0402,C02677,2024-06-23 18:34:03,2024-06-23 19:08:15,L028,L026,Phoenix,10.81,34.2,Economy,15.47,3.52,1.0,Card,Completed,18,Sunday,June,6,2024,Yes,Evening
T005129,D0059,C01274,2023-11-26 09:22:41,2023-11-26 09:44:29,L027,L031,Phoenix,8.09,21.8,Economy,14.65,2.47,1.2,Card,Completed,9,Sunday,November,11,2023,Yes,Morning
T005130,D0456,C02602,2024-12-13 16:39:32,2024-12-13 16:53:08,L008,L009,Los Angeles,6.84,13.6,Economy,10.71,0,1.0,Card,Completed,16,Friday,December,12,2024,No,Afternoon
T005131,D0430,C02072,2023-02-09 18:46:13,2023-02-09 19:16:19,L004,L005,New York,9.25,30.1,Economy,13.6,1.73,1.0,Card,Completed,18,Thursday,February,2,2023,No,Evening
T005132,D0408,C01400,2024-09-13 15:06:35,2024-09-13 15:25:41,L014,L017,Chicago,9.81,19.1,Premium,29.53,0,1.0,Wallet,Completed,15,Friday,September,9,2024,No,Afternoon
T005133,D0015,C00058,2023-11-09 13:26:41,2023-11-09 13:54:29,L027,L028,Phoenix,12.25,27.8,Premium,35.62,2.56,1.0,Card,Completed,13,Thursday,November,11,2023,No,Afternoon
T005134,D0337,C02912,2024-01-18 16:37:13,2024-01-18 16:47:01,L012,L010,Los Angeles,2.3,9.8,Bike,2.38,0.55,1.0,Corporate,Completed,16,Thursday,January,1,2024,No,Afternoon
T005135,D0477,C00625,2023-04-13 09:58:43,2023-04-13 10:19:37,L009,L008,Los Angeles,7.84,20.9,Economy,21.43,3.72,1.8,Card,Completed,9,Thursday,April,4,2023,No,Morning
T005136,D0437,C02070,2023-09-25 23:57:36,2023-09-26 00:33:00,L014,L016,Chicago,16.71,35.4,SUV,37.42,0,1.0,Wallet,Completed,23,Monday,September,9,2023,No,Night
T005137,D0394,C02426,2024-05-31 09:31:25,2024-05-31 10:00:07,L003,L001,New York,9.66,28.7,Economy,21.14,3.45,1.5,Card,Completed,9,Friday,May,5,2024,No,Morning
T005138,D0469,C00613,2023-12-06 20:02:11,2023-12-06 20:12:59,L010,L008,Los Angeles,5.6,10.8,Economy,9.22,0.92,1.0,Card,Completed,20,Wednesday,December,12,2023,No,Evening
T005139,D0358,C01758,2024-12-23 22:40:32,2024-12-23 22:58:02,L025,L023,Houston,9.46,17.5,Economy,13.85,2.32,1.0,Card,Completed,22,Monday,December,12,2024,No,Night
T005140,D0192,C01925,2024-05-02 07:49:17,2024-05-02 08:19:47,L004,L005,New York,10.17,30.5,Economy,14.7,1.23,1.0,Card,Completed,7,Thursday,May,5,2024,No,Morning
T005141,D0441,C01336,2023-12-24 16:11:34,2023-12-24 16:23:28,L010,L011,Los Angeles,7.62,11.9,Economy,11.64,0,1.0,Cash,Completed,16,Sunday,December,12,2023,Yes,Afternoon
T005142,D0184,C01331,2023-05-02 06:06:46,2023-05-02 06:25:10,L020,L025,Houston,8.62,18.4,Economy,12.84,2.53,1.0,Card,Completed,6,Tuesday,May,5,2023,No,Morning
T005143,D0024,C00712,2024-08-04 03:31:55,2024-08-04 03:44:37,L014,L018,Chicago,5.62,12.7,Bike,4.37,0.32,1.0,Wallet,Completed,3,Sunday,August,8,2024,Yes,Night
T005144,D0408,C01599,2023-02-03 16:52:47,2023-02-03 17:24:59,L017,L015,Chicago,16.34,32.2,Premium,45.85,8.48,1.0,Card,Completed,16,Friday,February,2,2023,No,Afternoon
T005145,D0201,C02706,2024-09-29 14:50:36,2024-09-29 15:04:54,L021,L024,Houston,8.09,14.3,Economy,12.21,0,1.0,Cash,Completed,14,Sunday,September,9,2024,Yes,Afternoon
T005146,D0296,C00975,2023-06-10 23:02:34,2023-06-10 23:11:34,L024,L022,Houston,3.96,9.0,Bike,3.38,0,1.0,Card,Completed,23,Saturday,June,6,2023,Yes,Night
T005147,D0419,C00366,2023-03-04 13:33:39,2023-03-04 14:01:21,L003,L002,New York,14.82,27.7,SUV,33.64,2.46,1.0,Wallet,Completed,13,Saturday,March,3,2023,Yes,Afternoon
T005148,D0084,C01824,2024-10-15 15:32:36,2024-10-15 15:46:00,L007,L003,New York,7.29,13.4,Economy,11.25,0,1.0,Card,Completed,15,Tuesday,October,10,2024,No,Afternoon
T005149,D0108,C02047,2024-11-16 08:35:48,2024-11-16 09:00:18,L013,L010,Los Angeles,7.15,24.5,Bike,5.29,0,1.0,Cash,Completed,8,Saturday,November,11,2024,Yes,Morning
T005150,D0286,C02683,2023-03-10 16:08:53,2023-03-10 16:26:41,L020,L023,Houston,9.07,17.8,Economy,13.38,2.95,1.0,Card,Completed,16,Friday,March,3,2023,No,Afternoon
T005151,D0200,C00772,2024-10-25 17:04:09,2024-10-25 17:25:57,L018,L019,Chicago,7.31,21.8,Economy,16.91,0,1.5,Card,Completed,17,Friday,October,10,2024,No,Evening
T005152,D0471,C02645,2024-05-19 19:31:43,2024-05-19 19:51:55,L009,L010,Los Angeles,7.41,20.2,Economy,13.67,2.48,1.2,Card,Completed,19,Sunday,May,5,2024,Yes,Evening
T005153,D0192,C02144,2023-09-09 08:54:20,2023-09-09 09:02:38,L007,L006,New York,2.7,8.3,Economy,10.33,0,1.8,Card,Completed,8,Saturday,September,9,2023,Yes,Morning
T005154,D0222,C02620,2023-08-11 08:12:09,2023-08-11 08:29:21,L020,L021,Houston,6.3,17.2,Economy,10.06,1.1,1.0,Card,Completed,8,Friday,August,8,2023,No,Morning
T005155,D0021,C02537,2023-03-03 07:29:16,2023-03-03 07:57:52,L027,L028,Phoenix,8.59,28.6,Economy,12.81,2.49,1.0,Card,Completed,7,Friday,March,3,2023,No,Morning
T005156,D0020,C01720,2023-10-26 11:22:31,2023-10-26 11:33:55,L028,L027,Phoenix,5.12,11.4,Economy,8.64,2.08,1.0,Card,Completed,11,Thursday,October,10,2023,No,Morning
T005157,D0260,C01391,2023-02-16 08:27:17,2023-02-16 08:43:35,L019,L016,Chicago,5.39,16.3,Economy,13.45,0,1.5,Cash,Completed,8,Thursday,February,2,2023,No,Morning
T005158,D0177,C01044,2024-03-24 17:30:06,2024-03-24 18:17:48,L006,L005,New York,15.79,47.7,SUV,42.7,6.66,1.2,Card,Completed,17,Sunday,March,3,2024,Yes,Evening
T005159,D0158,C00272,2024-05-29 18:26:32,2024-05-29 18:45:38,L005,L006,New York,5.81,19.1,Economy,11.37,2.26,1.2,Card,Completed,18,Wednesday,May,5,2024,No,Evening
T005160,D0436,C00100,2023-04-02 17:20:06,2023-04-02 17:39:42,L001,L004,New York,7.45,19.6,Economy,22.88,2.0,2.0,Card,Completed,17,Sunday,April,4,2023,Yes,Evening
T005161,D0259,C00801,2024-10-03 13:50:42,2024-10-03 14:07:12,L026,L030,Phoenix,6.77,16.5,Economy,10.62,0,1.0,Card,Completed,13,Thursday,October,10,2024,No,Afternoon
T005162,D0365,C01218,2024-03-18 10:51:05,2024-03-18 11:14:17,L005,L006,New York,10.53,23.2,Premium,31.32,3.63,1.0,Card,Completed,10,Monday,March,3,2024,No,Morning
T005163,D0011,C00429,2024-06-04 03:11:04,2024-06-04 03:36:58,L024,L022,Houston,13.16,25.9,SUV,30.32,0,1.0,Cash,Completed,3,Tuesday,June,6,2024,No,Night
T005164,D0490,C01979,2023-10-04 13:55:35,2023-10-04 14:30:59,L029,L027,Phoenix,15.89,35.4,XL,32.1,0,1.0,Cash,Completed,13,Wednesday,October,10,2023,No,Afternoon
T005165,D0159,C01317,2024-07-01 02:09:14,2024-07-01 02:11:56,L013,L009,Los Angeles,2.1,2.7,Bike,2.26,0.52,1.0,Card,Completed,2,Monday,July,7,2024,No,Night
T005166,D0115,C01629,2023-10-13 14:05:15,2023-10-13 14:21:33,L011,L012,Los Angeles,6.98,16.3,Economy,10.88,0,1.0,Card,Completed,14,Friday,October,10,2023,No,Afternoon
T005167,D0303,C01258,2023-04-28 12:37:03,2023-04-28 12:46:33,L020,L021,Houston,4.47,9.5,Economy,7.86,0,1.0,Wallet,Completed,12,Friday,April,4,2023,No,Afternoon
T005168,D0500,C00401,2024-06-06 21:04:44,2024-06-06 21:30:32,L025,L023,Houston,13.36,25.8,Premium,38.4,2.45,1.0,Card,Completed,21,Thursday,June,6,2024,No,Night
T005169,D0277,C00247,2024-08-01 17:14:46,2024-08-01 17:56:10,L008,L010,Los Angeles,14.45,41.4,SUV,32.9,2.46,1.0,Wallet,Completed,17,Thursday,August,8,2024,No,Evening
T005170,D0290,C02010,2023-07-08 17:53:30,2023-07-08 18:29:42,L013,L011,Los Angeles,12.67,36.2,Economy,21.24,0,1.2,Cash,Completed,17,Saturday,July,7,2023,Yes,Evening
T005171,D0350,C00149,2023-01-14 07:29:33,2023-01-14 07:35:51,L030,L029,Phoenix,2.68,6.3,Bike,3.13,0,1.2,Card,Completed,7,Saturday,January,1,2023,Yes,Morning
T005172,D0004,C00631,2024-01-31 23:15:28,2024-02-01 00:00:22,L018,L014,Chicago,21.34,44.9,SUV,46.68,0,1.0,Card,Completed,23,Wednesday,January,1,2024,No,Night
T005173,D0320,C00294,2024-02-03 07:01:18,2024-02-03 07:28:42,L005,L001,New York,8.84,27.4,Economy,13.11,0,1.0,Card,Completed,7,Saturday,February,2,2024,Yes,Morning
T005174,D0471,C02847,2023-01-07 20:18:57,2023-01-07 20:29:27,L012,L009,Los Angeles,4.62,10.5,Economy,8.04,1.75,1.0,Wallet,Completed,20,Saturday,January,1,2023,Yes,Evening
T005175,D0373,C02700,2023-11-04 11:56:15,2023-11-04 12:15:57,L020,L025,Houston,8.15,19.7,Premium,25.38,0,1.0,Card,Completed,11,Saturday,November,11,2023,Yes,Morning
T005176,D0366,C01390,2023-08-18 19:33:35,2023-08-18 19:51:17,L014,L018,Chicago,5.69,17.7,Economy,11.19,0,1.2,Card,Completed,19,Friday,August,8,2023,No,Evening
T005177,D0313,C02880,2023-03-25 20:03:29,2023-03-25 20:46:53,L007,L006,New York,21.92,43.4,XL,42.96,4.95,1.0,Card,Completed,20,Saturday,March,3,2023,Yes,Evening
T005178,D0254,C00360,2024-04-14 18:57:03,2024-04-14 19:03:45,L022,L020,Houston,2.55,6.7,Economy,5.56,1.3,1.0,Card,Completed,18,Sunday,April,4,2024,Yes,Evening
T005179,D0143,C00518,2024-11-22 10:59:34,2024-11-22 11:29:22,L028,L031,Phoenix,14.73,29.8,SUV,33.46,0,1.0,Card,Completed,10,Friday,November,11,2024,No,Morning
T005180,D0161,C02456,2024-06-15 12:32:25,2024-06-15 12:53:13,L018,L015,Chicago,9.22,20.8,Economy,13.56,0,1.0,Cash,Completed,12,Saturday,June,6,2024,Yes,Afternoon
T005181,D0287,C00913,2024-12-10 21:08:16,2024-12-10 21:30:34,L016,L017,Chicago,8.96,22.3,Premium,27.4,0,1.0,Card,Completed,21,Tuesday,December,12,2024,No,Night
T005182,D0042,C02752,2024-04-01 20:34:00,2024-04-01 20:54:36,L023,L024,Houston,10.05,20.6,Economy,14.56,2.32,1.0,Card,Completed,20,Monday,April,4,2024,No,Evening
T005183,D0277,C00736,2023-09-24 17:31:37,2023-09-24 18:13:01,L012,L008,Los Angeles,13.62,41.4,SUV,56.23,0,1.8,Card,Completed,17,Sunday,September,9,2023,Yes,Evening
T005184,D0074,C01230,2023-09-08 21:23:10,2023-09-08 21:44:28,L026,L027,Phoenix,8.8,21.3,Economy,13.06,0,1.0,Wallet,Completed,21,Friday,September,9,2023,No,Night
T005185,D0094,C02804,2024-07-07 17:58:10,2024-07-07 18:42:34,L029,L030,Phoenix,14.31,44.4,XL,35.11,0,1.2,Card,Completed,17,Sunday,July,7,2024,Yes,Evening
T005186,D0310,C02146,2023-03-13 11:20:44,2023-03-13 11:35:08,L004,L002,New York,7.59,14.4,Premium,23.98,4.02,1.0,Card,Completed,11,Monday,March,3,2023,No,Morning
T005187,D0233,C02419,2023-03-14 13:19:54,2023-03-14 13:31:30,L017,L015,Chicago,4.49,11.6,Bike,3.69,0.23,1.0,Wallet,Completed,13,Tuesday,March,3,2023,No,Afternoon
T005188,D0461,C00842,2024-05-05 16:42:23,2024-05-05 17:20:53,L030,L026,Phoenix,0,0,Premium,0,0,0,Wallet,Cancelled,16,Sunday,May,5,2024,Yes,Afternoon
T005189,D0141,C02759,2024-02-02 17:02:39,2024-02-02 17:24:15,L002,L004,New York,6.92,21.6,Economy,12.96,0,1.2,Card,Completed,17,Friday,February,2,2024,No,Evening
T005190,D0018,C01037,2024-10-26 18:34:01,2024-10-26 18:52:19,L016,L018,Chicago,6.26,18.3,Economy,10.01,0.62,1.0,Wallet,Completed,18,Saturday,October,10,2024,Yes,Evening
T005191,D0457,C00574,2024-01-04 13:16:52,2024-01-04 13:33:40,L013,L011,Los Angeles,8.02,16.8,Economy,12.12,0,1.0,Card,Completed,13,Thursday,January,1,2024,No,Afternoon
T005192,D0058,C02372,2024-02-20 18:44:10,2024-02-20 19:48:46,L016,L019,Chicago,20.83,64.6,XL,73.79,11.22,1.8,Corporate,Completed,18,Tuesday,February,2,2024,No,Evening
T005193,D0380,C01422,2024-04-16 08:36:38,2024-04-16 08:50:38,L017,L019,Chicago,4.63,14.0,SUV,13.26,0.94,1.0,Corporate,Completed,8,Tuesday,April,4,2024,No,Morning
T005194,D0406,C00302,2024-07-13 13:57:27,2024-07-13 14:27:39,L020,L025,Houston,14.69,30.2,XL,29.94,6.51,1.0,Card,Completed,13,Saturday,July,7,2024,Yes,Afternoon
T005195,D0479,C02044,2023-11-04 08:28:11,2023-11-04 08:43:29,L014,L015,Chicago,5.82,15.3,Economy,9.48,1.24,1.0,Card,Completed,8,Saturday,November,11,2023,Yes,Morning
T005196,D0475,C01796,2023-11-30 22:41:07,2023-11-30 22:50:49,L013,L010,Los Angeles,0,0,Bike,0,0,0,Cash,Cancelled,22,Thursday,November,11,2023,No,Night
T005197,D0134,C02992,2023-01-08 10:09:53,2023-01-08 10:35:35,L023,L022,Houston,12.47,25.7,Premium,36.17,0,1.0,Card,Completed,10,Sunday,January,1,2023,Yes,Morning
T005198,D0171,C01678,2024-10-19 15:24:59,2024-10-19 15:33:59,L023,L024,Houston,2.93,9.0,Economy,6.02,0,1.0,Card,Completed,15,Saturday,October,10,2024,Yes,Afternoon
T005199,D0452,C01168,2023-09-25 22:03:00,2023-09-25 22:13:24,L021,L020,Houston,4.75,10.4,Economy,8.2,0.51,1.0,Card,Completed,22,Monday,September,9,2023,No,Night
T005200,D0099,C02754,2023-01-01 17:02:06,2023-01-01 17:59:06,L005,L002,New York,19.17,57.0,SUV,42.34,3.89,1.0,Card,Completed,17,Sunday,January,1,2023,Yes,Evening
T005201,D0131,C02140,2023-09-08 15:08:35,2023-09-08 15:24:47,L018,L014,Chicago,7.1,16.2,Economy,11.02,1.83,1.0,Card,Completed,15,Friday,September,9,2023,No,Afternoon
T005202,D0241,C00573,2024-09-20 19:25:45,2024-09-20 20:24:03,L011,L008,Los Angeles,18.96,58.3,XL,75.26,0,2.0,Card,Completed,19,Friday,September,9,2024,No,Evening
T005203,D0241,C00829,2024-02-28 23:44:13,2024-02-29 00:22:43,L012,L008,Los Angeles,18.21,38.5,XL,36.28,6.03,1.0,Wallet,Completed,23,Wednesday,February,2,2024,No,Night
T005204,D0369,C02471,2024-12-26 08:08:30,2024-12-26 08:54:00,L006,L002,New York,15.24,45.5,SUV,41.38,0,1.2,Cash,Completed,8,Thursday,December,12,2024,No,Morning
T005205,D0032,C01933,2024-06-30 10:06:14,2024-06-30 10:23:32,L016,L015,Chicago,7.72,17.3,Economy,11.76,0,1.0,Cash,Completed,10,Sunday,June,6,2024,Yes,Morning
T005206,D0268,C00039,2023-09-17 16:58:29,2023-09-17 17:20:17,L019,L017,Chicago,11.29,21.8,Premium,33.22,0,1.0,Cash,Completed,16,Sunday,September,9,2023,Yes,Afternoon
T005207,D0150,C02012,2024-08-09 13:15:59,2024-08-09 13:32:05,L002,L007,New York,7.31,16.1,Economy,11.27,0.9,1.0,Wallet,Completed,13,Friday,August,8,2024,No,Afternoon
T005208,D0312,C01410,2024-03-01 23:27:43,2024-03-01 23:50:01,L022,L025,Houston,12.83,22.3,SUV,29.66,0,1.0,Card,Completed,23,Friday,March,3,2024,No,Night
T005209,D0410,C02843,2023-04-21 18:03:44,2023-04-21 18:11:14,L010,L008,Los Angeles,3.45,7.5,Bike,3.68,0.63,1.2,Card,Completed,18,Friday,April,4,2023,No,Evening
T005210,D0140,C01322,2023-03-17 12:39:48,2023-03-17 13:10:30,L024,L021,Houston,15.41,30.7,XL,31.24,7.76,1.0,Card,Completed,12,Friday,March,3,2023,No,Afternoon
T005211,D0444,C00808,2024-02-24 13:47:47,2024-02-24 14:16:59,L005,L003,New York,13.86,29.2,XL,28.45,2.17,1.0,Card,Completed,13,Saturday,February,2,2024,Yes,Afternoon
T005212,D0293,C01591,2023-11-11 15:44:37,2023-11-11 16:21:43,L005,L002,New York,0,0,XL,0,0,0,Cash,Cancelled,15,Saturday,November,11,2023,Yes,Afternoon
T005213,D0154,C00795,2023-11-08 22:07:34,2023-11-08 22:23:52,L015,L017,Chicago,8.16,16.3,Economy,12.29,1.1,1.0,Card,Completed,22,Wednesday,November,11,2023,No,Night
T005214,D0122,C01590,2024-11-02 18:24:49,2024-11-02 18:49:37,L030,L027,Phoenix,9.75,24.8,Economy,14.2,2.88,1.0,Card,Completed,18,Saturday,November,11,2024,Yes,Evening
T005215,D0451,C01779,2023-11-26 06:31:35,2023-11-26 06:48:23,L018,L019,Chicago,7.04,16.8,Economy,10.95,1.52,1.0,Card,Completed,6,Sunday,November,11,2023,Yes,Morning
T005216,D0348,C01682,2023-08-24 10:14:35,2023-08-24 10:42:17,L020,L024,Houston,13.54,27.7,Premium,38.85,4.9,1.0,Card,Completed,10,Thursday,August,8,2023,No,Morning
T005217,D0117,C02787,2024-01-01 12:11:03,2024-01-01 12:41:39,L031,L026,Phoenix,14.46,30.6,SUV,32.92,0,1.0,Cash,Completed,12,Monday,January,1,2024,No,Afternoon
T005218,D0460,C00604,2023-09-02 01:50:07,2023-09-02 02:00:37,L001,L003,New York,5.43,10.5,Economy,9.02,1.85,1.0,Card,Completed,1,Saturday,September,9,2023,Yes,Night
T005219,D0258,C01953,2024-07-15 18:09:05,2024-07-15 18:37:11,L007,L004,New York,10.24,28.1,Economy,22.18,2.24,1.5,Wallet,Completed,18,Monday,July,7,2024,No,Evening
T005220,D0281,C00328,2023-08-20 16:15:59,2023-08-20 16:26:35,L023,L025,Houston,5.56,10.6,Economy,9.17,0,1.0,Cash,Completed,16,Sunday,August,8,2023,Yes,Afternoon
T005221,D0467,C01974,2024-07-02 18:12:26,2024-07-02 18:48:56,L031,L026,Phoenix,12.22,36.5,XL,30.6,4.53,1.2,Card,Completed,18,Tuesday,July,7,2024,No,Evening
T005222,D0213,C02420,2023-03-15 22:57:06,2023-03-15 23:12:42,L008,L012,Los Angeles,6.61,15.6,Economy,10.43,1.9,1.0,Card,Completed,22,Wednesday,March,3,2023,No,Night
T005223,D0172,C00040,2023-03-04 15:35:57,2023-03-04 15:38:09,L021,L020,Houston,2.25,2.2,Economy,5.2,0,1.0,Cash,Completed,15,Saturday,March,3,2023,Yes,Afternoon
T005224,D0389,C01984,2024-06-19 20:57:20,2024-06-19 21:15:14,L013,L011,Los Angeles,8.3,17.9,Economy,12.46,0,1.0,Cash,Completed,20,Wednesday,June,6,2024,No,Evening
T005225,D0181,C01748,2024-11-08 19:30:46,2024-11-08 20:03:58,L006,L002,New York,11.25,33.2,Premium,33.12,6.74,1.0,Card,Completed,19,Friday,November,11,2024,No,Evening
T005226,D0114,C01147,2024-12-21 15:21:09,2024-12-21 15:43:57,L011,L009,Los Angeles,14.1,22.8,Economy,19.42,4.35,1.0,Card,Completed,15,Saturday,December,12,2024,Yes,Afternoon
T005227,D0133,C00685,2023-02-25 22:03:11,2023-02-25 22:07:23,L010,L012,Los Angeles,4.31,4.2,Economy,7.67,1.09,1.0,Card,Completed,22,Saturday,February,2,2023,Yes,Night
T005228,D0467,C02424,2023-07-30 06:49:27,2023-07-30 07:23:57,L027,L028,Phoenix,16.87,34.5,XL,33.87,4.76,1.0,Wallet,Completed,6,Sunday,July,7,2023,Yes,Morning
T005229,D0422,C02106,2024-08-21 20:26:34,2024-08-21 20:48:40,L020,L023,Houston,10.96,22.1,Premium,32.4,4.12,1.0,Card,Completed,20,Wednesday,August,8,2024,No,Evening
T005230,D0500,C01555,2024-10-16 08:10:54,2024-10-16 09:01:42,L024,L022,Houston,16.36,50.8,Premium,82.62,0,1.8,Cash,Completed,8,Wednesday,October,10,2024,No,Morning
T005231,D0291,C01626,2023-09-28 08:01:37,2023-09-28 08:49:25,L011,L010,Los Angeles,15.48,47.8,XL,37.64,4.31,1.2,Card,Completed,8,Thursday,September,9,2023,No,Morning
T005232,D0271,C02116,2024-06-05 07:20:54,2024-06-05 08:08:48,L016,L017,Chicago,16.39,47.9,SUV,44.14,3.31,1.2,Wallet,Completed,7,Wednesday,June,6,2024,No,Morning
T005233,D0258,C02184,2024-06-05 14:31:29,2024-06-05 14:49:47,L003,L005,New York,9.05,18.3,Economy,13.36,0,1.0,Cash,Completed,14,Wednesday,June,6,2024,No,Afternoon
T005234,D0401,C02115,2024-06-22 04:23:04,2024-06-22 04:32:52,L014,L017,Chicago,3.96,9.8,Economy,7.25,0,1.0,Card,Completed,4,Saturday,June,6,2024,Yes,Night
T005235,D0377,C00868,2023-08-30 08:44:40,2023-08-30 09:33:52,L029,L027,Phoenix,14.98,49.2,Premium,84.9,20.84,2.0,Card,Completed,8,Wednesday,August,8,2023,No,Morning
T005236,D0157,C00931,2023-02-10 17:49:41,2023-02-10 18:28:11,L005,L001,New York,12.84,38.5,Economy,17.91,0,1.0,Card,Completed,17,Friday,February,2,2023,No,Evening
T005237,D0199,C02126,2024-04-29 18:50:59,2024-04-29 19:33:17,L013,L009,Los Angeles,13.82,42.3,Premium,47.46,0,1.2,Cash,Completed,18,Monday,April,4,2024,No,Evening
T005238,D0401,C00188,2024-08-10 18:02:42,2024-08-10 18:26:54,L018,L014,Chicago,8.61,24.2,Economy,12.83,0.73,1.0,Card,Completed,18,Saturday,August,8,2024,Yes,Evening
T005239,D0153,C02181,2023-02-06 18:34:57,2023-02-06 19:40:27,L006,L002,New York,22.11,65.5,XL,43.3,10.62,1.0,Corporate,Completed,18,Monday,February,2,2023,No,Evening
T005240,D0401,C00282,2024-11-29 14:11:06,2024-11-29 14:34:18,L016,L014,Chicago,12.12,23.2,Economy,17.04,1.93,1.0,Card,Completed,14,Friday,November,11,2024,No,Afternoon
T005241,D0046,C00005,2024-11-16 07:48:47,2024-11-16 08:09:23,L002,L005,New York,0,0,Economy,0,0,0,Card,Cancelled,7,Saturday,November,11,2024,Yes,Morning
T005242,D0140,C00705,2024-12-18 15:36:24,2024-12-18 16:22:00,L022,L023,Houston,20.66,45.6,XL,40.69,0,1.0,Card,Completed,15,Wednesday,December,12,2024,No,Afternoon
T005243,D0377,C02210,2024-08-24 14:44:37,2024-08-24 15:05:01,L028,L027,Phoenix,11.5,20.4,Premium,33.75,5.21,1.0,Card,Completed,14,Saturday,August,8,2024,Yes,Afternoon
T005244,D0352,C02714,2024-11-12 09:09:38,2024-11-12 10:00:56,L031,L030,Phoenix,17.29,51.3,SUV,38.58,4.63,1.0,Wallet,Completed,9,Tuesday,November,11,2024,No,Morning
T005245,D0489,C01977,2023-12-29 12:26:39,2023-12-29 13:05:27,L023,L021,Houston,19.57,38.8,XL,38.73,0,1.0,Card,Completed,12,Friday,December,12,2023,No,Afternoon
T005246,D0346,C00259,2023-02-16 13:44:31,2023-02-16 14:11:01,L014,L018,Chicago,13.57,26.5,SUV,31.14,4.53,1.0,Card,Completed,13,Thursday,February,2,2023,No,Afternoon
T005247,D0031,C00758,2024-08-26 06:30:36,2024-08-26 06:49:42,L020,L023,Houston,0,0,Economy,0,0,0,Card,Cancelled,6,Monday,August,8,2024,No,Morning
T005248,D0466,C00575,2023-06-09 19:42:25,2023-06-09 20:25:43,L028,L027,Phoenix,14.13,43.3,XL,28.93,5.3,1.0,Card,Completed,19,Friday,June,6,2023,No,Evening
T005249,D0266,C00230,2023-11-30 15:35:26,2023-11-30 15:55:14,L004,L006,New York,8.97,19.8,Economy,13.26,0.71,1.0,Wallet,Completed,15,Thursday,November,11,2023,No,Afternoon
T005250,D0330,C02526,2024-07-13 18:08:42,2024-07-13 18:32:24,L021,L025,Houston,8.55,23.7,Economy,19.14,0,1.5,Card,Completed,18,Saturday,July,7,2024,Yes,Evening
T005251,D0009,C01438,2023-07-26 09:24:38,2023-07-26 09:51:32,L002,L003,New York,9.85,26.9,Economy,21.48,0,1.5,Card,Completed,9,Wednesday,July,7,2023,No,Morning
T005252,D0199,C00196,2024-10-29 21:50:30,2024-10-29 22:16:48,L011,L010,Los Angeles,14.0,26.3,Premium,40.0,2.16,1.0,Corporate,Completed,21,Tuesday,October,10,2024,No,Night
